movie_title,year,genre_score,genre_split,scaled_audience_rating,studio_name
Daddy Day Camp,2007,5.0,Comedy,0.38,Sony Pictures
Daddy Day Care,2003,5.0,Comedy,0.48,Sony Pictures
Daddy Day Care,2003,5.0,Kids,0.48,Sony Pictures
Daddy Day Care,2003,4.0,Family,0.48,Sony Pictures
Daddy's Home 2,2017,5.0,Comedy,0.5,Paramount Pictures
Daddy's Home,2015,5.0,Comedy,0.49,Paramount Pictures
Dai-Nipponjin (Big Man Japan),2009,0.0,Art House,0.54,Magnet Releasing
Dai-Nipponjin (Big Man Japan),2009,0.0,International,0.54,Magnet Releasing
Dai-Nipponjin (Big Man Japan),2009,5.0,Comedy,0.54,Magnet Releasing
Dallas Buyers Club,2013,0.0,Drama,0.91,Focus Features
Damien---Omen II,1978,-5.0,Horror,0.49,20th Century Fox
Damien---Omen II,1978,-2.0,Mystery,0.49,20th Century Fox
Damien---Omen II,1978,-4.0,Suspense,0.49,20th Century Fox
The Damned United,2009,0.0,Drama,0.85,Sony Pictures Classics
The Damned United,2009,3.0,Sports,0.85,Sony Pictures Classics
The Damned United,2009,3.0,Fitness,0.85,Sony Pictures Classics
Damsel,2018,5.0,Comedy,0.57,Magnolia Pictures
Damsels in Distress,2012,5.0,Comedy,0.39,Sony Pictures Classics
Dan in Real Life,2007,5.0,Comedy,0.69,Buena Vista
Dan in Real Life,2007,0.0,Drama,0.69,Buena Vista
Dan in Real Life,2007,1.0,Romance,0.69,Buena Vista
Dance Flick,2009,1.0,Action,0.3,Paramount Studios
Dance Flick,2009,1.0,Adventure,0.3,Paramount Studios
Dance Flick,2009,5.0,Comedy,0.3,Paramount Studios
Dance with Me,1998,5.0,Comedy,0.67,Sony Pictures
Dance with Me,1998,0.0,Drama,0.67,Sony Pictures
Dance with Me,1998,2.0,Musical,0.67,Sony Pictures
Dance with Me,1998,3.0,Performing Arts,0.67,Sony Pictures
Dance with Me,1998,1.0,Romance,0.67,Sony Pictures
Dancer in the Dark,2000,0.0,Drama,0.91,Fine Line Features
Dancer in the Dark,2000,2.0,Musical,0.91,Fine Line Features
Dancer in the Dark,2000,3.0,Performing Arts,0.91,Fine Line Features
The Dancer Upstairs,2002,0.0,Drama,0.77,Fox Searchlight Pictures
The Dancer Upstairs,2002,2.0,Musical,0.77,Fox Searchlight Pictures
The Dancer Upstairs,2002,3.0,Performing Arts,0.77,Fox Searchlight Pictures
The Dancer Upstairs,2002,-2.0,Mystery,0.77,Fox Searchlight Pictures
The Dancer Upstairs,2002,-4.0,Suspense,0.77,Fox Searchlight Pictures
Dances With Wolves,1990,1.0,Action,0.87,Orion Pictures
Dances With Wolves,1990,1.0,Adventure,0.87,Orion Pictures
Dances With Wolves,1990,0.0,Drama,0.87,Orion Pictures
Dances With Wolves,1990,0.0,Western,0.87,Orion Pictures
Dancing In Jaffa,2014,0.0,Documentary,0.73,IFC Films
Dancing In Jaffa,2014,2.0,Musical,0.73,IFC Films
Dancing In Jaffa,2014,3.0,Performing Arts,0.73,IFC Films
The Dangerous Lives of Altar Boys,2002,0.0,Drama,0.79,ThinkFilm
Dangerous Minds,1995,0.0,Drama,0.64,Disney
Danny Collins,2015,5.0,Comedy,0.73,Bleecker Street Films
Danny Collins,2015,0.0,Drama,0.73,Bleecker Street Films
Danny Collins,2015,2.0,Musical,0.73,Bleecker Street Films
Danny Collins,2015,3.0,Performing Arts,0.73,Bleecker Street Films
Danny Deckchair,2003,0.0,Art House,0.77,Lions Gate Films
Danny Deckchair,2003,0.0,International,0.77,Lions Gate Films
Danny Deckchair,2003,5.0,Comedy,0.77,Lions Gate Films
Danny Deckchair,2003,0.0,Drama,0.77,Lions Gate Films
Unleashed,2005,1.0,Action,0.75,Focus Features
Unleashed,2005,1.0,Adventure,0.75,Focus Features
Unleashed,2005,0.0,Drama,0.75,Focus Features
Unleashed,2005,-2.0,Mystery,0.75,Focus Features
Unleashed,2005,-4.0,Suspense,0.75,Focus Features
Dante's Peak,1997,1.0,Action,0.38,Universal Pictures
Dante's Peak,1997,1.0,Adventure,0.38,Universal Pictures
Daredevil,2003,1.0,Action,0.35,20th Century Fox
Daredevil,2003,1.0,Adventure,0.35,20th Century Fox
Daredevil,2003,0.0,Science Fiction,0.35,20th Century Fox
Daredevil,2003,3.0,Fantasy,0.35,20th Century Fox
The Darjeeling Limited,2007,1.0,Action,0.78,Fox Searchlight Pictures
The Darjeeling Limited,2007,1.0,Adventure,0.78,Fox Searchlight Pictures
The Darjeeling Limited,2007,5.0,Comedy,0.78,Fox Searchlight Pictures
Dark Shadows,2012,0.0,Drama,0.46,Warner Bros. Pictures
Dark Shadows,2012,-5.0,Horror,0.46,Warner Bros. Pictures
Dark Shadows,2012,-2.0,Mystery,0.46,Warner Bros. Pictures
Dark Shadows,2012,-4.0,Suspense,0.46,Warner Bros. Pictures
Dark Blue,2003,0.0,Drama,0.52,MGM Distribution Company
Dark Blue,2003,-2.0,Mystery,0.52,MGM Distribution Company
Dark Blue,2003,-4.0,Suspense,0.52,MGM Distribution Company
Dark Blue World,2001,0.0,Drama,0.84,Sony Pictures Classics
Dark City,1998,-5.0,Horror,0.85,New Line Cinema
Dark City,1998,-2.0,Mystery,0.85,New Line Cinema
Dark City,1998,-4.0,Suspense,0.85,New Line Cinema
Dark City,1998,0.0,Science Fiction,0.85,New Line Cinema
Dark City,1998,3.0,Fantasy,0.85,New Line Cinema
Dark Crimes,2018,0.0,Drama,0.31,Saban Films
The Dark Crystal,1982,1.0,Action,0.81,Sony Pictures Home Entertainment
The Dark Crystal,1982,1.0,Adventure,0.81,Sony Pictures Home Entertainment
The Dark Crystal,1982,2.0,Animation,0.81,Sony Pictures Home Entertainment
The Dark Crystal,1982,5.0,Kids,0.81,Sony Pictures Home Entertainment
The Dark Crystal,1982,4.0,Family,0.81,Sony Pictures Home Entertainment
The Dark Crystal,1982,0.0,Science Fiction,0.81,Sony Pictures Home Entertainment
The Dark Crystal,1982,3.0,Fantasy,0.81,Sony Pictures Home Entertainment
The Dark Half,1993,-5.0,Horror,0.37,Orion Home Video
The Dark Half,1993,-2.0,Mystery,0.37,Orion Home Video
The Dark Half,1993,-4.0,Suspense,0.37,Orion Home Video
Dark Horse,2012,5.0,Comedy,0.41,Vitagraph Films
Dark Horse,2012,0.0,Drama,0.41,Vitagraph Films
Dark Matter,2008,0.0,Drama,0.4,First Independent Pictures
Dark Places,2015,0.0,Drama,0.33,A24 and DIRECTV
Dark Places,2015,-2.0,Mystery,0.33,A24 and DIRECTV
Dark Places,2015,-4.0,Suspense,0.33,A24 and DIRECTV
Dark River,2018,0.0,Art House,0.65,Left Bank Pictures
Dark River,2018,0.0,International,0.65,Left Bank Pictures
Dark River,2018,0.0,Drama,0.65,Left Bank Pictures
Dark Skies,2013,-5.0,Horror,0.49,The Weinstein Company
Dark Skies,2013,-2.0,Mystery,0.49,The Weinstein Company
Dark Skies,2013,-4.0,Suspense,0.49,The Weinstein Company
Dark Tide,2012,-5.0,Horror,0.15,Wrekin Hill
Dark Tide,2012,-2.0,Mystery,0.15,Wrekin Hill
Dark Tide,2012,-4.0,Suspense,0.15,Wrekin Hill
Dark Water,2005,-5.0,Horror,0.28,Buena Vista
Dark Water,2005,-2.0,Mystery,0.28,Buena Vista
Dark Water,2005,-4.0,Suspense,0.28,Buena Vista
Darkest Hour,2017,0.0,Drama,0.82,Focus Features
Darkman,1990,1.0,Action,0.58,Universal Pictures
Darkman,1990,1.0,Adventure,0.58,Universal Pictures
Darkman,1990,0.0,Science Fiction,0.58,Universal Pictures
Darkman,1990,3.0,Fantasy,0.58,Universal Pictures
Darkness,2004,-5.0,Horror,0.31,Miramax Films
Darkness Falls,2003,-5.0,Horror,0.34,Sony Pictures Releasing
Darkness Falls,2003,-2.0,Mystery,0.34,Sony Pictures Releasing
Darkness Falls,2003,-4.0,Suspense,0.34,Sony Pictures Releasing
Darling,2016,-5.0,Horror,0.45,Glass Eye Pix
Darling,2016,-2.0,Mystery,0.45,Glass Eye Pix
Darling,2016,-4.0,Suspense,0.45,Glass Eye Pix
Date Night,2010,5.0,Comedy,0.55,20th Century Fox
Date Night,2010,1.0,Romance,0.55,20th Century Fox
Daughters of the Dust,1991,0.0,Drama,0.65,Kino International
Daughters of the Dust,1991,1.0,Romance,0.65,Kino International
Dave,1993,5.0,Comedy,0.72,Warner Bros.
Dave,1993,1.0,Romance,0.72,Warner Bros.
David & Layla,2007,0.0,Art House,0.43,Jeff Lipsky
David & Layla,2007,0.0,International,0.43,Jeff Lipsky
David & Layla,2007,5.0,Comedy,0.43,Jeff Lipsky
David & Layla,2007,0.0,Drama,0.43,Jeff Lipsky
David & Layla,2007,1.0,Romance,0.43,Jeff Lipsky
Dawn of the Dead,2004,0.0,Drama,0.77,Universal Pictures
Dawn of the Dead,2004,-5.0,Horror,0.77,Universal Pictures
Dawn of the Dead,2004,-2.0,Mystery,0.77,Universal Pictures
Dawn of the Dead,2004,-4.0,Suspense,0.77,Universal Pictures
Dawn Of The Planet Of The Apes,2014,1.0,Action,0.88,20th Century Fox
Dawn Of The Planet Of The Apes,2014,1.0,Adventure,0.88,20th Century Fox
Dawn Of The Planet Of The Apes,2014,0.0,Drama,0.88,20th Century Fox
Dawn Of The Planet Of The Apes,2014,0.0,Science Fiction,0.88,20th Century Fox
Dawn Of The Planet Of The Apes,2014,3.0,Fantasy,0.88,20th Century Fox
The Day After Tomorrow,2004,1.0,Action,0.5,20th Century Fox
The Day After Tomorrow,2004,1.0,Adventure,0.5,20th Century Fox
The Day After Tomorrow,2004,0.0,Drama,0.5,20th Century Fox
The Day After Tomorrow,2004,-2.0,Mystery,0.5,20th Century Fox
The Day After Tomorrow,2004,-4.0,Suspense,0.5,20th Century Fox
The Day After Tomorrow,2004,0.0,Science Fiction,0.5,20th Century Fox
The Day After Tomorrow,2004,3.0,Fantasy,0.5,20th Century Fox
Day for Night,1973,0.0,Art House,0.91,Warner Bros. Pictures
Day for Night,1973,0.0,International,0.91,Warner Bros. Pictures
Day for Night,1973,5.0,Comedy,0.91,Warner Bros. Pictures
Day for Night,1973,0.0,Drama,0.91,Warner Bros. Pictures
Day for Night,1973,1.0,Romance,0.91,Warner Bros. Pictures
Day Night Day Night,2006,1.0,Action,0.56,IFC First Take
Day Night Day Night,2006,1.0,Adventure,0.56,IFC First Take
Day Night Day Night,2006,0.0,Art House,0.56,IFC First Take
Day Night Day Night,2006,0.0,International,0.56,IFC First Take
Day Night Day Night,2006,0.0,Drama,0.56,IFC First Take
The Day of the Jackal,1973,0.0,Classics,0.88,Universal Pictures
The Day of the Jackal,1973,0.0,Drama,0.88,Universal Pictures
The Day of the Jackal,1973,-2.0,Mystery,0.88,Universal Pictures
The Day of the Jackal,1973,-4.0,Suspense,0.88,Universal Pictures
The Day the Earth Stood Still,2008,0.0,Science Fiction,0.27,20th Century Fox
The Day the Earth Stood Still,2008,3.0,Fantasy,0.27,20th Century Fox
Day Watch,2007,1.0,Action,0.68,Fox Searchlight Pictures
Day Watch,2007,1.0,Adventure,0.68,Fox Searchlight Pictures
Day Watch,2007,0.0,Art House,0.68,Fox Searchlight Pictures
Day Watch,2007,0.0,International,0.68,Fox Searchlight Pictures
Day Watch,2007,-5.0,Horror,0.68,Fox Searchlight Pictures
Day Watch,2007,0.0,Science Fiction,0.68,Fox Searchlight Pictures
Day Watch,2007,3.0,Fantasy,0.68,Fox Searchlight Pictures
Daybreakers,2010,1.0,Action,0.49,Lionsgate
Daybreakers,2010,1.0,Adventure,0.49,Lionsgate
Daybreakers,2010,0.0,Drama,0.49,Lionsgate
Daybreakers,2010,-5.0,Horror,0.49,Lionsgate
Daybreakers,2010,-2.0,Mystery,0.49,Lionsgate
Daybreakers,2010,-4.0,Suspense,0.49,Lionsgate
Daylight,1996,1.0,Action,0.37,MCA Universal Home Video
Daylight,1996,1.0,Adventure,0.37,MCA Universal Home Video
Daylight,1996,0.0,Drama,0.37,MCA Universal Home Video
Daylight Robbery,2008,0.0,Drama,0.45,Giant Films
Daylight Robbery,2008,-2.0,Mystery,0.45,Giant Films
Daylight Robbery,2008,-4.0,Suspense,0.45,Giant Films
Giorni e Nuvole (Days and Clouds),2007,0.0,Art House,0.62,Film Movement
Giorni e Nuvole (Days and Clouds),2007,0.0,International,0.62,Film Movement
Giorni e Nuvole (Days and Clouds),2007,0.0,Drama,0.62,Film Movement
Days of Glory,2007,0.0,Drama,0.79,The Weinstein Company
Days of Heaven,1978,0.0,Drama,0.89,Paramount Pictures
Days of Thunder,1990,1.0,Action,0.6,Paramount Home Video
Days of Thunder,1990,1.0,Adventure,0.6,Paramount Home Video
Days of Thunder,1990,0.0,Drama,0.6,Paramount Home Video
Days of Thunder,1990,1.0,Romance,0.6,Paramount Home Video
Dazed and Confused,1993,5.0,Comedy,0.9,Gramercy Pictures
De rouille et d'os (Rust and Bone),2012,0.0,Drama,0.8,Sony Pictures Classics
De rouille et d'os (Rust and Bone),2012,-2.0,Mystery,0.8,Sony Pictures Classics
De rouille et d'os (Rust and Bone),2012,-4.0,Suspense,0.8,Sony Pictures Classics
De zaak Alzheimer (The Memory of a Killer),2005,1.0,Action,0.8,Sony Pictures Classics
De zaak Alzheimer (The Memory of a Killer),2005,1.0,Adventure,0.8,Sony Pictures Classics
De zaak Alzheimer (The Memory of a Killer),2005,0.0,Drama,0.8,Sony Pictures Classics
De zaak Alzheimer (The Memory of a Killer),2005,-2.0,Mystery,0.8,Sony Pictures Classics
De zaak Alzheimer (The Memory of a Killer),2005,-4.0,Suspense,0.8,Sony Pictures Classics
